Matchname,Half,Time,Player1Name,Player1ClubName,XPos,Ypos
Manchester City v Liverpool,First Half,39.00,David SILVA,Manchester City,20.87,-5.41
Manchester City v Liverpool,First Half,39.10,David SILVA,Manchester City,20.95,-5.41
Manchester City v Liverpool,First Half,39.20,David SILVA,Manchester City,21.04,-5.41
Manchester City v Liverpool,First Half,39.30,David SILVA,Manchester City,21.12,-5.41
Manchester City v Liverpool,First Half,39.40,David SILVA,Manchester City,21.20,-5.42
Manchester City v Liverpool,First Half,39.50,David SILVA,Manchester City,21.27,-5.42
Manchester City v Liverpool,First Half,39.60,David SILVA,Manchester City,21.35,-5.42
Manchester City v Liverpool,First Half,39.70,David SILVA,Manchester City,21.42,-5.42
Manchester City v Liverpool,First Half,39.80,David SILVA,Manchester City,21.50,-5.42
Manchester City v Liverpool,First Half,39.90,David SILVA,Manchester City,21.57,-5.42
Manchester City v Liverpool,First Half,40.00,David SILVA,Manchester City,21.64,-5.42
Manchester City v Liverpool,First Half,40.10,David SILVA,Manchester City,21.71,-5.42
Manchester City v Liverpool,First Half,40.20,David SILVA,Manchester City,21.78,-5.42
Manchester City v Liverpool,First Half,40.30,David SILVA,Manchester City,21.86,-5.42
Manchester City v Liverpool,First Half,40.40,David SILVA,Manchester City,21.93,-5.42
Manchester City v Liverpool,First Half,40.50,David SILVA,Manchester City,22.00,-5.42
Manchester City v Liverpool,First Half,40.60,David SILVA,Manchester City,22.07,-5.43
Manchester City v Liverpool,First Half,40.70,David SILVA,Manchester City,22.14,-5.43
Manchester City v Liverpool,First Half,40.80,David SILVA,Manchester City,22.21,-5.43
Manchester City v Liverpool,First Half,40.90,David SILVA,Manchester City,22.28,-5.43
Manchester City v Liverpool,First Half,41.00,David SILVA,Manchester City,22.35,-5.43
Manchester City v Liverpool,First Half,41.10,David SILVA,Manchester City,22.42,-5.43
Manchester City v Liverpool,First Half,41.20,David SILVA,Manchester City,22.49,-5.43
Manchester City v Liverpool,First Half,41.30,David SILVA,Manchester City,22.56,-5.43
Manchester City v Liverpool,First Half,41.40,David SILVA,Manchester City,22.63,-5.43
Manchester City v Liverpool,First Half,41.50,David SILVA,Manchester City,22.71,-5.43
Manchester City v Liverpool,First Half,41.60,David SILVA,Manchester City,22.78,-5.43
Manchester City v Liverpool,First Half,41.70,David SILVA,Manchester City,22.85,-5.43
Manchester City v Liverpool,First Half,41.80,David SILVA,Manchester City,22.92,-5.44
Manchester City v Liverpool,First Half,41.90,David SILVA,Manchester City,22.99,-5.44
Manchester City v Liverpool,First Half,42.00,David SILVA,Manchester City,23.05,-5.44
Manchester City v Liverpool,First Half,42.10,David SILVA,Manchester City,23.11,-5.45
Manchester City v Liverpool,First Half,42.20,David SILVA,Manchester City,23.15,-5.45
Manchester City v Liverpool,First Half,42.30,David SILVA,Manchester City,23.19,-5.47
Manchester City v Liverpool,First Half,42.40,David SILVA,Manchester City,23.21,-5.48
Manchester City v Liverpool,First Half,42.50,David SILVA,Manchester City,23.22,-5.50
Manchester City v Liverpool,First Half,42.60,David SILVA,Manchester City,23.23,-5.52
Manchester City v Liverpool,First Half,42.70,David SILVA,Manchester City,23.23,-5.54
Manchester City v Liverpool,First Half,42.80,David SILVA,Manchester City,23.23,-5.56
Manchester City v Liverpool,First Half,42.90,David SILVA,Manchester City,23.23,-5.58
Manchester City v Liverpool,First Half,43.00,David SILVA,Manchester City,23.22,-5.60
Manchester City v Liverpool,First Half,43.10,David SILVA,Manchester City,23.21,-5.63
Manchester City v Liverpool,First Half,43.20,David SILVA,Manchester City,23.20,-5.65
Manchester City v Liverpool,First Half,43.30,David SILVA,Manchester City,23.19,-5.68
Manchester City v Liverpool,First Half,43.40,David SILVA,Manchester City,23.18,-5.70
Manchester City v Liverpool,First Half,43.50,David SILVA,Manchester City,23.17,-5.72
Manchester City v Liverpool,First Half,43.60,David SILVA,Manchester City,23.16,-5.75
Manchester City v Liverpool,First Half,43.70,David SILVA,Manchester City,23.14,-5.77
Manchester City v Liverpool,First Half,43.80,David SILVA,Manchester City,23.13,-5.79
Manchester City v Liverpool,First Half,43.90,David SILVA,Manchester City,23.13,-5.81
Manchester City v Liverpool,First Half,44.00,David SILVA,Manchester City,23.12,-5.82
Manchester City v Liverpool,First Half,44.10,David SILVA,Manchester City,23.12,-5.83
Manchester City v Liverpool,First Half,44.20,David SILVA,Manchester City,23.12,-5.83
Manchester City v Liverpool,First Half,44.30,David SILVA,Manchester City,23.13,-5.83
Manchester City v Liverpool,First Half,44.40,David SILVA,Manchester City,23.13,-5.82
Manchester City v Liverpool,First Half,44.50,David SILVA,Manchester City,23.14,-5.82
Manchester City v Liverpool,First Half,44.60,David SILVA,Manchester City,23.15,-5.81
Manchester City v Liverpool,First Half,44.70,David SILVA,Manchester City,23.16,-5.80
Manchester City v Liverpool,First Half,44.80,David SILVA,Manchester City,23.17,-5.79
Manchester City v Liverpool,First Half,44.90,David SILVA,Manchester City,23.18,-5.77
Manchester City v Liverpool,First Half,45.00,David SILVA,Manchester City,23.19,-5.76
Manchester City v Liverpool,First Half,45.10,David SILVA,Manchester City,23.20,-5.75
Manchester City v Liverpool,First Half,45.20,David SILVA,Manchester City,23.22,-5.73
Manchester City v Liverpool,First Half,45.30,David SILVA,Manchester City,23.23,-5.72
Manchester City v Liverpool,First Half,45.40,David SILVA,Manchester City,23.24,-5.70
Manchester City v Liverpool,First Half,45.50,David SILVA,Manchester City,23.25,-5.68
Manchester City v Liverpool,First Half,45.60,David SILVA,Manchester City,23.27,-5.67
Manchester City v Liverpool,First Half,45.70,David SILVA,Manchester City,23.28,-5.65
Manchester City v Liverpool,First Half,45.80,David SILVA,Manchester City,23.29,-5.64
Manchester City v Liverpool,First Half,45.90,David SILVA,Manchester City,23.31,-5.62
Manchester City v Liverpool,First Half,46.00,David SILVA,Manchester City,23.32,-5.60
Manchester City v Liverpool,First Half,46.10,David SILVA,Manchester City,23.33,-5.59
Manchester City v Liverpool,First Half,46.20,David SILVA,Manchester City,23.35,-5.57
Manchester City v Liverpool,First Half,46.30,David SILVA,Manchester City,23.36,-5.55
Manchester City v Liverpool,First Half,46.40,David SILVA,Manchester City,23.37,-5.54
Manchester City v Liverpool,First Half,46.50,David SILVA,Manchester City,23.39,-5.52
Manchester City v Liverpool,First Half,46.60,David SILVA,Manchester City,23.40,-5.51
Manchester City v Liverpool,First Half,46.70,David SILVA,Manchester City,23.41,-5.49
Manchester City v Liverpool,First Half,46.80,David SILVA,Manchester City,23.43,-5.47
Manchester City v Liverpool,First Half,46.90,David SILVA,Manchester City,23.44,-5.46
Manchester City v Liverpool,First Half,47.00,David SILVA,Manchester City,23.45,-5.44
Manchester City v Liverpool,First Half,47.10,David SILVA,Manchester City,23.47,-5.42
Manchester City v Liverpool,First Half,47.20,David SILVA,Manchester City,23.48,-5.41
Manchester City v Liverpool,First Half,47.30,David SILVA,Manchester City,23.49,-5.39
Manchester City v Liverpool,First Half,47.40,David SILVA,Manchester City,23.51,-5.37
Manchester City v Liverpool,First Half,47.50,David SILVA,Manchester City,23.52,-5.36
Manchester City v Liverpool,First Half,47.60,David SILVA,Manchester City,23.53,-5.34
Manchester City v Liverpool,First Half,47.70,David SILVA,Manchester City,23.55,-5.32
Manchester City v Liverpool,First Half,47.80,David SILVA,Manchester City,23.56,-5.31
Manchester City v Liverpool,First Half,47.90,David SILVA,Manchester City,23.57,-5.29
Manchester City v Liverpool,First Half,48.00,David SILVA,Manchester City,23.59,-5.28
Manchester City v Liverpool,First Half,48.10,David SILVA,Manchester City,23.60,-5.26
Manchester City v Liverpool,First Half,48.20,David SILVA,Manchester City,23.61,-5.24
Manchester City v Liverpool,First Half,48.30,David SILVA,Manchester City,23.63,-5.23
Manchester City v Liverpool,First Half,48.40,David SILVA,Manchester City,23.64,-5.21
Manchester City v Liverpool,First Half,48.50,David SILVA,Manchester City,23.65,-5.20
Manchester City v Liverpool,First Half,48.60,David SILVA,Manchester City,23.65,-5.19
Manchester City v Liverpool,First Half,48.70,David SILVA,Manchester City,23.66,-5.18
Manchester City v Liverpool,First Half,48.80,David SILVA,Manchester City,23.66,-5.18
Manchester City v Liverpool,First Half,48.90,David SILVA,Manchester City,23.68,-5.17
Manchester City v Liverpool,First Half,49.00,David SILVA,Manchester City,23.70,-5.17
Manchester City v Liverpool,First Half,49.10,David SILVA,Manchester City,23.74,-5.16
Manchester City v Liverpool,First Half,49.20,David SILVA,Manchester City,23.79,-5.15
Manchester City v Liverpool,First Half,49.30,David SILVA,Manchester City,23.85,-5.13
Manchester City v Liverpool,First Half,49.40,David SILVA,Manchester City,23.94,-5.12
Manchester City v Liverpool,First Half,49.50,David SILVA,Manchester City,24.04,-5.09
Manchester City v Liverpool,First Half,49.60,David SILVA,Manchester City,24.18,-5.06
Manchester City v Liverpool,First Half,49.70,David SILVA,Manchester City,24.35,-5.01
Manchester City v Liverpool,First Half,49.80,David SILVA,Manchester City,24.55,-4.96
Manchester City v Liverpool,First Half,49.90,David SILVA,Manchester City,24.78,-4.89
Manchester City v Liverpool,First Half,50.00,David SILVA,Manchester City,25.05,-4.81
Manchester City v Liverpool,First Half,50.10,David SILVA,Manchester City,25.33,-4.73
Manchester City v Liverpool,First Half,50.20,David SILVA,Manchester City,25.63,-4.64
Manchester City v Liverpool,First Half,50.30,David SILVA,Manchester City,25.93,-4.55
Manchester City v Liverpool,First Half,50.40,David SILVA,Manchester City,26.25,-4.45
Manchester City v Liverpool,First Half,50.50,David SILVA,Manchester City,26.57,-4.35
Manchester City v Liverpool,First Half,50.60,David SILVA,Manchester City,26.90,-4.25
Manchester City v Liverpool,First Half,50.70,David SILVA,Manchester City,27.23,-4.15
Manchester City v Liverpool,First Half,50.80,David SILVA,Manchester City,27.57,-4.04
Manchester City v Liverpool,First Half,50.90,David SILVA,Manchester City,27.91,-3.94
Manchester City v Liverpool,First Half,51.00,David SILVA,Manchester City,28.25,-3.83
Manchester City v Liverpool,First Half,51.10,David SILVA,Manchester City,28.59,-3.73
Manchester City v Liverpool,First Half,51.20,David SILVA,Manchester City,28.94,-3.62
Manchester City v Liverpool,First Half,51.30,David SILVA,Manchester City,29.25,-3.50
Manchester City v Liverpool,First Half,51.40,David SILVA,Manchester City,29.54,-3.37
Manchester City v Liverpool,First Half,51.50,David SILVA,Manchester City,29.79,-3.23
Manchester City v Liverpool,First Half,51.60,David SILVA,Manchester City,30.00,-3.06
Manchester City v Liverpool,First Half,51.70,David SILVA,Manchester City,30.17,-2.88
Manchester City v Liverpool,First Half,51.80,David SILVA,Manchester City,30.29,-2.68
Manchester City v Liverpool,First Half,51.90,David SILVA,Manchester City,30.40,-2.48
Manchester City v Liverpool,First Half,52.00,David SILVA,Manchester City,30.48,-2.26
Manchester City v Liverpool,First Half,52.10,David SILVA,Manchester City,30.56,-2.04
Manchester City v Liverpool,First Half,52.20,David SILVA,Manchester City,30.61,-1.82
Manchester City v Liverpool,First Half,52.30,David SILVA,Manchester City,30.64,-1.61
